start_hour,center_hour,center_hour_mod,window_label_x,MEANf_z,VARf_z,SKEWf_z,KURTf_z,NBPEAKS_z,LEQf_z,ENRf_z,BGNf_z,SNRf_z,Hf_z,EAS_z,ECU_z,ECV_z,EPS_z,EPS_KURT_z,EPS_SKEW_z,ACI_z,NDSI_z,rBA_z,AnthroEnergy_z,BioEnergy_z,BI_z,ROU_z,ADI_z,AEI_z,LFC_z,MFC_z,HFC_z,ACTspFract_z,ACTspCount_z,ACTspMean_z,EVNspFract_z,EVNspMean_z,EVNspCount_z,TFSD_z,H_Havrda_z,H_Renyi_z,H_pairedShannon_z,H_gamma_z,H_GiniSimpson_z,RAOQ_z,AGI_z,nROI_z,aROI_z,ZCR_z,MEANt_z,VARt_z,SKEWt_z,KURTt_z,LEQt_z,BGNt_z,SNRt_z,MED_z,Ht_z,ACTtFraction_z,ACTtCount_z,ACTtMean_z,EVNtFraction_z,EVNtMean_z,EVNtCount_z,window_label_y
5.0,6.5,6.5,005.0-008.0,-0.011350161139054215,0.0026175329194610296,0.11114147597036209,0.10801006020220048,0.06284890115359405,-0.058525047280318127,-0.046788289127844856,-0.07119534587907399,-0.09932837918509047,0.2236003090709737,-0.21966030119648758,-0.05816457084084226,0.015883367147997807,-0.06842932537673128,-0.15344044287696593,-0.19122289792146968,-0.008940411201489768,0.10423929351058576,-0.009881601361795677,0.0120216837439671,-0.032432359084126346,0.12470174531264594,-0.0005873371943106669,-0.2119311764191935,-0.06232799587579608,0.011410460866766649,-0.09999743367105964,0.052913550092950096,0.018080084422485387,-0.0014292909495222377,-0.24276719026144272,0.01824630607336038,-0.01888508175428465,0.027716552422654805,0.15011302904940338,-0.010125948163215841,0.13609489496155822,0.2063122095221965,-0.03466031509463784,0.10495243660577237,0.10524317454536872,0.02147871290231103,0.06940669124368484,0.08677233083489196,0.06082592678125365,-0.022973390078180795,-0.015196910059002557,-0.016256992771530244,-0.0025764410286498135,-0.044629467317628436,-0.07681931571414997,-0.08876401759634643,0.001372326399693794,-0.18174968683089082,0.06712553682097913,0.05895783433188563,-0.09661885514225857,0.013644879937722012,0.013652673857964688,-0.007760670331545764,005.0-008.0
5.5,7.0,7.0,005.5-008.5,0.0007991223381046998,0.007914632472927936,0.08820316038991406,0.0758442661038374,0.029452497701479816,-0.06940141840009356,-0.04218101314807599,-0.08971501774842741,-0.06930495486892743,0.20556531924437657,-0.2375543910469917,-0.08997323722971774,-0.057628682430978385,-0.05477216472463626,-0.1261155479104685,-0.20255690890519998,-0.024284825183609925,0.3411244304061226,0.001679814832305579,0.0019841730096921304,-0.020683556107902835,0.07515441256609129,-0.003645717928680272,-0.14021008675697982,-0.038908117138717994,-0.006341751276234551,-0.02185721777033333,0.04358546597863353,0.036706573571903545,0.052720494108301236,-0.23619332581981414,0.04605872346534608,-0.01488544460429848,0.07617393854282126,0.15569591341907715,0.0179475046815219,0.10427735360520027,0.15556709604988128,-0.05296110237160835,0.11204674031002523,0.11133615858432529,0.00843720085897899,0.10121019395065593,0.17889862135605294,0.16577850423493246,-0.009769329776736389,-0.006957120463140632,-0.03127974160546495,0.0045264950333352835,-0.028399189394197905,-0.08852989817847506,-0.03770136491182362,-0.01740772683101168,-0.15617816560866704,0.05251983520997774,0.0644464974782411,-0.08489337164190232,-0.01983911127479008,0.004009516006034693,0.007034896467735161,005.5-008.5
6.0,7.5,7.5,006.0-009.0,-0.006483638203608518,-0.002270181546990098,0.06396364244412896,0.09929533423870215,-0.005755062627156834,-0.06558754412767823,-0.055831388245369755,-0.10944220493314724,-0.02919585418857867,0.15138278476681638,-0.224526814989408,-0.06579694874980571,-0.07009431498570796,-0.07138844416581744,-0.11017724568478372,-0.14921905139546635,6.515626800454103e-05,0.4456163910983773,0.006901459516897584,0.01155759303573564,0.026527545361923487,0.0685593422278148,-0.015401963536882392,-0.08884210606516549,-0.006646074166718283,-0.012320294373398596,-0.0444273678289201,0.0414290425658971,0.0300466758911636,0.03948140696720455,-0.23861699271746545,0.034412125354350204,0.020065466841656877,0.02792767168336049,0.11382923081008088,0.0041041909676176516,0.0768508030628665,0.17130970608990065,-0.046729302840311716,0.08799193592225622,0.14440270452207632,-0.00036349754398564137,0.07557980170039326,0.163443875784741,0.2147308153294459,-0.004041273551647892,-0.000724959163597295,0.01349892656537441,0.0045113626622064465,-0.05162372194460764,-0.09575184170102578,-0.06299564697389157,-0.0030684740860120897,-0.1433241334972863,0.04438856097066328,0.02347493275050995,-0.05302212939118168,-0.02092931480505508,-0.0016339725942428255,-0.007000387053838218,006.0-009.0
6.5,8.0,8.0,006.5-009.5,-0.024339651850318198,-0.025519496160683382,0.050312968177320165,0.044700834376068456,0.030066010029524425,-0.02885476417152293,-0.03240773431357,-0.06784462971257428,-0.04573415446573129,0.15635992033194385,-0.2496765477172557,-0.08180115690544972,-0.08225577216422032,-0.06905641955292098,-0.13256628501218784,-0.1407214307203907,-0.017429647150118376,0.5319636882740374,-0.0054461986942879,0.004950707660000832,0.004847948557000686,0.10518766480654976,-0.006384206092652151,-0.08753743074037851,-0.016903586265068226,-0.011099732236193812,-0.07028389545725713,0.02163697269177304,0.026516073101003106,0.015575266139782268,-0.1955947525188631,0.039053121735855255,-0.017243056612559902,0.0043090442061541525,0.07974626035568179,0.0032893569671292476,0.06924771577107473,0.16055177604481044,-0.022752144097670617,0.06665855339668082,0.15647927586752428,0.04695676270151454,0.07544196419732253,0.18233312113184247,0.20737568314584157,-0.013571701288839739,-0.02013871872544781,-0.019826632404204493,0.011683234185274104,-0.029174447108570242,-0.06672916173987711,-0.05263518867123018,-0.005377245199958778,-0.16146752115170632,0.033148888358877554,0.02221078396615622,-0.06866028942260508,-0.00634620459499342,0.027903119769195867,0.019335423473368692,006.5-009.5
7.0,8.5,8.5,007.0-010.0,0.0031011363217336775,-0.01660370753296021,0.0702164244337106,0.08406161391207699,-0.0027215385836005888,-0.047438416503981035,-0.049903121000679694,-0.07363905111087171,-0.026911736564680686,0.13585648647194518,-0.21677730756880548,-0.06654029672898674,-0.06626316832473474,-0.048804889863392834,-0.10072431402349023,-0.14751591144623138,0.007872636795170597,0.5109693311917213,-0.00922419306359761,-0.0036897448383568163,-0.011062718884190038,0.06663405724065388,-0.008683973424383136,-0.07566994777435121,-0.0013380623666957839,-0.06557420437603532,-0.06624773551475747,0.014524473296151065,-0.0022753960003977186,-0.011460574590105474,-0.21214061659133696,0.04258542944902705,-0.010418442615657697,0.023103097618224214,0.02521691638983697,0.005986602251977304,0.07833474931113114,0.17373663142455062,-0.02853458293638088,0.05277686753586545,0.15597902942343228,-0.007361442552402142,0.058661036941084016,0.20091470782821083,0.2805965875969952,-0.007506998641428725,0.0040157309464551125,-0.01732339566056841,-0.01855557849113909,-0.05506288310310336,-0.0793690245691154,-0.043188366770815285,-0.0033912336716893088,-0.10722249568807783,0.03592660839951756,0.018215872499601233,-0.07447185543263958,-0.028134330078248903,0.02169315120157642,-0.01615458616508295,007.0-010.0
7.5,9.0,9.0,007.5-010.5,0.007030392083033856,-0.001971858553152417,0.05565695807538425,0.03906124486288938,-0.01863144223763165,-0.04060307283450303,-0.044448923920403415,-0.06010574471489256,-0.016561032798102934,0.1858419858940425,-0.2025396981386027,-0.07508627377222377,-0.1066516452492733,-0.0215848214539101,-0.10919280974629661,-0.1410133200642152,-0.005906461033863234,0.5295032797286717,-0.029105878463292444,-0.0006335734050624422,-0.003623859149661563,0.0948701865926223,-0.017069249699761584,-0.10943913492566754,-0.072376796142784,-0.06636239091873292,-0.08919197947696221,0.0008057230795043038,0.010079585120545997,0.00014904121644829054,-0.20049406362153774,0.04366597609840601,-0.01584790073335777,0.004786092170125386,-0.011277747982338411,0.012064864217897363,0.04099368176984742,0.15390883560434257,0.004259232353782322,0.052753344773843316,0.2174578465069891,0.015735763294006586,0.06533196217417044,0.17932347987533342,0.26860594049379666,0.00441765644552136,-0.0105937315920873,-0.0018255566399161978,-0.008320393080606796,-0.0743942733617628,-0.08042946781858618,-0.04657584678643299,-0.003996372423815789,-0.16528854157706346,0.04938729595546943,0.01073932119860472,-0.05923585806816216,0.01836682020919045,0.0023556359428544916,-0.004127256514365732,007.5-010.5
8.0,9.5,9.5,008.0-011.0,-0.008782416841761008,0.003428625074480051,0.07410162093112696,0.04915186902969341,0.006489186503349812,-0.052445189336896986,-0.04931178625390207,-0.05254885003571222,-0.029011066051515814,0.1571346562879453,-0.1768314690585895,-0.05688016007137822,-0.027295061639742456,-0.02523117359367124,-0.13653640537298617,-0.12361583437224452,-0.024301424119512544,0.529805474925078,-0.0020955281263462864,-0.01555423784019107,-0.022709283985152668,0.08950272020006715,-0.011791221710003104,-0.082042845581928,-0.02153106098206219,-0.06200510262583055,-0.12025204692921686,-0.002702640941867962,0.00283953305739027,-0.009573422239254892,-0.1719103175788831,0.056633669499522206,0.017970874636723384,0.01315311610080034,-0.011803497885860947,-0.03349814033616076,0.060054138334457184,0.17261868835529012,-0.011914613959434684,0.05118241899703786,0.23135938115222873,-0.007589348979799236,0.07122021082377171,0.22449126256890867,0.22628232825652556,-0.019361383234635002,-0.024565773853342566,-0.034834086871234654,-0.009988412788798397,-0.043953129157366426,-0.06554883457395569,-0.062324009760448155,0.0056705489794447285,-0.12435177325391368,0.024423082963459478,0.04678344254866567,-0.06378460292701751,0.0164487822733857,-0.0028423460578208604,-0.017546130379506537,008.0-011.0
8.5,10.0,10.0,008.5-011.5,0.003777105236812428,0.012883301058321684,0.031553040518991333,0.028614435394792415,-0.003440962701997204,-0.02050184206644786,-0.006888081613926161,-0.06084154249328912,-0.01983682929224862,0.11760888980089937,-0.13670883359725364,-0.09961042011255931,-0.08295442786594782,-0.034060924283901305,-0.13452571353468593,-0.15035952054598659,-0.015707958914114025,0.5453410714072728,-0.020466321779023702,-0.022260840602353258,-0.019772841885559497,0.11234300088393599,-0.003588437377171283,-0.03455352068434905,-0.01820244198485663,-0.10959949577755333,-0.11179535361009872,0.001968009069065114,-0.0020811446253025745,0.006105093482777083,-0.13684297180212673,0.08219393574539084,-0.014101932298200946,0.016924709081489672,-0.023913906753230345,0.005941514307241172,0.02208580872277382,0.1197949336225682,0.023165316617705288,0.027707913853659664,0.26414829066403245,0.027386613685232965,0.06525914717197848,0.23174843603660783,0.28043326895421244,-0.021599058521678562,0.02102242277012784,-0.019372570392260223,-0.0007563261868373056,-0.027882618196330422,-0.06500495101426988,-0.0385936065519609,0.001969637372006149,-0.12443938045022819,0.016411727155501262,0.045343165090007166,-0.04787735382370025,-0.015240464172807925,0.00034060635723322984,-0.0029164478290903653,008.5-011.5
9.0,10.5,10.5,009.0-012.0,0.010709215930229733,-0.005624786028483443,0.059268556229675855,0.06024118029146812,0.00653010003259413,-0.03807471951703451,-0.04341315386696463,-0.02842843896563362,-0.0018806961339406906,0.10994720015024056,-0.12743387394125044,-0.11627544247906486,-0.13052789424706646,-0.007194435302467586,-0.12186951925456518,-0.1448957923405354,-0.0073417058266220985,0.4824897844054593,0.0006815419115053946,0.012215618677907767,-0.03953776636598238,0.10912211879694281,-0.02213618712148426,-0.037476164563960995,-0.04471517109723097,-0.11535198155776326,-0.13361020180294134,-0.004327820404826871,-0.013446066009585518,-0.015793341371840335,-0.09786949745275438,0.06570971519506678,0.02882265520413442,0.017554444431562892,-0.014516597361012013,-0.008494757943999932,0.06343691148870303,0.09436528059129427,0.035466737643770584,0.05133065009171649,0.3158339904815986,0.005383863794220739,0.050042387025027744,0.2614700089222968,0.24816102149038569,-0.013280654136559805,-0.011461957898500076,-0.029661213442991285,0.004505767699108279,-0.021799670955249074,-0.08432187894937278,-0.06935269409953017,0.014033418658504276,-0.132804941106441,0.03809061293616708,0.016077013599108642,-0.05845695105327028,0.02218958887388226,-0.01894170344972056,0.001625077799506984,009.0-012.0
9.5,11.0,11.0,009.5-012.5,0.00779024780523278,-0.027522923504700425,0.07847596709420092,0.060262719402212575,-0.01576016612072521,0.0025784980409305287,-0.01808072278839166,-0.025597929951648935,-0.006014050190377997,0.16031777975266245,-0.1334773872309072,-0.1442513257539864,-0.09889295972090087,-0.009533164539462543,-0.1538676167215725,-0.18393794094477853,-0.004693285579096553,0.46000051875370374,-0.023138085769975513,-0.017773245567855585,-0.014152900474650855,0.10409314524918546,-0.0004833768201221561,-0.04353761517919343,-0.08418588368838854,-0.13895794764913907,-0.15457574594551932,-0.012242993134565028,-0.049054012156924724,-0.006192522079317263,-0.09797572017863847,0.0784697456991971,0.011126148758045932,-0.008279897062226736,-0.0530800371393464,0.009752847815032798,0.1090806692341423,0.1674712766699825,0.012295280573863754,0.05061311946200729,0.377989164907052,0.012323908499576824,0.056914549438522116,0.18455215509549724,0.2625410951692852,-0.0009487622715177996,-0.008704916886783317,-0.002123572248894086,-0.03535848664065667,0.015052469296940152,-0.05579792365629118,-0.011151879071649955,-0.016633944068956914,-0.11556078170009353,0.04417489335141702,0.021549906846531686,-0.06937484491277034,0.03422124642273987,-0.0019650953117519208,0.010921393260322931,009.5-012.5
10.0,11.5,11.5,010.0-013.0,-0.010679640416286674,-0.006488939740274401,0.08396041333369321,0.07875481815532133,-0.0007025651875376728,-0.014228478423729641,-0.0367002984204069,-0.018264803967307404,-0.015699756266942734,0.1596023279046161,-0.1426863921672328,-0.15948182967234545,-0.1251086860623011,-0.06097862694081143,-0.1440687753257561,-0.1909500670913644,-0.021543994494198828,0.4294409169591797,-0.002318548926406695,-0.027446675683253964,-0.020329024812512694,0.07512353686955825,-0.019996343372072314,-0.010149968999009195,-0.055806492602480294,-0.1317188785550583,-0.1409526938935754,-0.03626863203708038,-0.06690800107534388,-0.07480989538571362,-0.11904659276773662,0.05865679850555179,0.016292369259051063,-0.00989274543183174,-0.04326734365475433,0.010699873728494467,0.11139206531263873,0.1499088133890195,0.00817131552108648,0.06776506728734609,0.35644720769054977,0.020294682972556374,0.08936374434026914,0.17153637973881725,0.24066032094144454,0.014287983489599945,0.006756284923943806,-0.023482481235375947,-0.0230526644103802,0.001533142758123346,-0.04388628758790111,-0.07268485736312616,-0.006474813273689183,-0.10168306226422782,0.0457447568232952,0.04598007463873134,-0.06617622227775188,0.03681762878773067,0.0022389394813102743,0.028939821652565922,010.0-013.0
